2025-05-24 18:36:31,909 train INFO: Building config ...
2025-05-24 18:36:31,909 train INFO: Building dataloaders ...
2025-05-24 18:36:31,911 train INFO: Train dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Valid dataloaders build complete
2025-05-24 18:36:31,912 train INFO: Building models ...
2025-05-24 18:36:32,892 train INFO: finetune checkpoint path not exist
2025-05-24 18:36:32,975 train INFO: params EarthFormer_xy: 8659677
2025-05-24 18:36:32,975 train INFO: begin training ...
2025-05-24 18:39:36,412 train INFO: Epoch [1/1][1900/3024]  lr: 0.00031130410788221844  eta: 0:01:48  time: 0.092  data: 0.004  memory: 6626  MSELoss: 0.0066 (0.0159, 0.0001)
2025-05-24 18:39:38,276 train INFO: Epoch [1/1][1920/3024]  lr: 0.0003018817345187194  eta: 0:01:46  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0066 (0.0158, 0.0160)
2025-05-24 18:39:40,110 train INFO: Epoch [1/1][1940/3024]  lr: 0.00029254704700557173  eta: 0:01:44  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0065 (0.0157, 0.0132)
2025-05-24 18:39:41,974 train INFO: Epoch [1/1][1960/3024]  lr: 0.00028330407511336476  eta: 0:01:42  time: 0.093  data: 0.004  memory: 6626  MSELoss: 0.0064 (0.0156, 0.0001)
2025-05-24 18:39:43,873 train INFO: Epoch [1/1][1980/3024]  lr: 0.00027415680901919144  eta: 0:01:40  time: 0.097  data: 0.004  memory: 6626  MSELoss: 0.0060 (0.0155, 0.0030)
2025-05-24 18:39:45,764 train INFO: Epoch [1/1][2000/3024]  lr: 0.0002651091975840958  eta: 0:01:38  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0066 (0.0154, 0.0080)
2025-05-24 18:39:47,779 train INFO: Epoch [1/1][2020/3024]  lr: 0.00025616514664835496  eta: 0:01:36  time: 0.100  data: 0.004  memory: 6626  MSELoss: 0.0059 (0.0153, 0.0113)
2025-05-24 18:39:49,660 train INFO: Epoch [1/1][2040/3024]  lr: 0.0002473285173453339  eta: 0:01:34  time: 0.090  data: 0.003  memory: 6626  MSELoss: 0.0057 (0.0152, 0.0048)
2025-05-24 18:39:51,526 train INFO: Epoch [1/1][2060/3024]  lr: 0.0002386031244346399  eta: 0:01:32  time: 0.092  data: 0.003  memory: 6626  MSELoss: 0.0055 (0.0151, 0.0091)
2025-05-24 18:39:53,355 train INFO: Epoch [1/1][2080/3024]  lr: 0.00022999273465529687  eta: 0:01:30  time: 0.091  data: 0.003  memory: 6626  MSELoss: 0.0053 (0.0151, 0.0169)
